delomrade_fra;delomrade_til;kvartal;time_of_day;weekday_indicator;reiser;co2_tonn
Kroken;Reinelva - Hundbergan;2022-4;16:30-20:00;Weekday;1,9210243979738153;2,212162188320141
Kroken;Reinelva - Hundbergan;2022-4;20:00-05:30;Weekday;1,3926341771447714;1,5765608719020248
Kroken;Reinelva - Hundbergan;2023-1;05:30-08:30;Weekday;1,42067989692053;1,4346397076294797
Kroken;Reinelva - Hundbergan;2023-1;08:30-13:30;Weekday;1,4126573994229275;1,2053203396775898
Kroken;Reinelva - Hundbergan;2023-1;13:30-16:30;Weekday;3,072715369038065;3,6052800815825887
Kroken;Reinelva - Hundbergan;2023-1;16:30-20:00;Weekday;1,4977629126567753;1,593841744701376
Kroken;Reinelva - Hundbergan;2023-1;20:00-05:30;Weekday;1,2845485537553147;1,4099881625410495
Kroken;Reinelva - Hundbergan;2023-2;08:30-13:30;Weekday;2,1060418980690248;2,0961576869159737
Kroken;Reinelva - Hundbergan;2023-2;13:30-16:30;Weekday;3,423567241658201;4,0928664660638345
Kroken;Reinelva - Hundbergan;2023-2;16:30-20:00;Weekday;2,899567327583125;3,195755888069171
Kroken;Reinelva - Hundbergan;2023-2;20:00-05:30;Weekday;1,5196159895277146;1,5513633657645831
Kroken;Reinelva - Hundbergan;2023-3;05:30-08:30;Weekday;1,0061694405660409;0,9194047842858963
Kroken;Reinelva - Hundbergan;2023-3;08:30-13:30;Weekday;1,883142376624295;1,7199084004986445
Kroken;Reinelva - Hundbergan;2023-3;13:30-16:30;Weekday;3,5683898519113324;4,314295830887083
Kroken;Reinelva - Hundbergan;2023-3;16:30-20:00;Weekday;2,1571792258591627;2,270002092256867
Kroken;Reinelva - Hundbergan;2023-3;20:00-05:30;Weekday;1,3722155016590158;1,4199079638844545
Kroken;Reinelva - Hundbergan;2023-4;08:30-13:30;Weekday;1,889365111729321;1,769289692820258
Kroken;Reinelva - Hundbergan;2023-4;13:30-16:30;Weekday;2,947985765092855;3,0473365796335052
Kroken;Reinelva - Hundbergan;2023-4;16:30-20:00;Weekday;1,9011011300604057;2,080093490024089
Kroken;Reinelva - Hundbergan;2023-4;20:00-05:30;Weekday;1,4298665657382639;1,477906489188063
Kroken;Reinelva - Hundbergan;2024-1;08:30-13:30;Weekday;1,9158463035436764;1,7502643035614303
Kroken;Reinelva - Hundbergan;2024-1;13:30-16:30;Weekday;3,4886945612540385;3,641227874979299
Kroken;Reinelva - Hundbergan;2024-1;16:30-20:00;Weekday;2,6971088819589233;3,0982913381542883
Kroken;Reinelva - Hundbergan;2024-1;20:00-05:30;Weekday;1,2604451814732625;1,2058741875503018
Kroken;Reinelva - Hundbergan;2024-1;13:30-16:30;Weekend;1,132731624518092;1,0839513067093185
Kroken;Reinelva - Hundbergan;2024-1;16:30-20:00;Weekend;1,0155292049021496;0,923218219905317
Kroken;Reinelva - Hundbergan;2024-2;08:30-13:30;Weekday;2,362941615473739;2,065292468294434
Kroken;Reinelva - Hundbergan;2024-2;13:30-16:30;Weekday;2,9437783089034872;2,8641127822372363
Kroken;Reinelva - Hundbergan;2024-2;16:30-20:00;Weekday;2,5289882704267703;2,446989613651589
Kroken;Reinelva - Hundbergan;2024-2;20:00-05:30;Weekday;1,7245673920684763;1,7545981114256284
Kroken;Reinelva - Hundbergan;2024-2;16:30-20:00;Weekend;1,0039714857932234;0,9043439768971998
Kroken;Reinelva - Hundbergan;2024-3;08:30-13:30;Weekday;1,7669279378980591;1,599821438984781
Kroken;Reinelva - Hundbergan;2024-3;13:30-16:30;Weekday;2,710712354833223;2,582449706212235
Kroken;Reinelva - Hundbergan;2024-3;16:30-20:00;Weekday;2,1656750061161154;2,14220245729514
Kroken;Reinelva - Hundbergan;2024-3;20:00-05:30;Weekday;1,5133377030261794;1,5355776505260446
Kroken;Reinelva - Hundbergan;2024-4;05:30-08:30;Weekday;1,1896456728147702;1,3530016517909371
Kroken;Reinelva - Hundbergan;2024-4;08:30-13:30;Weekday;2,0727771509688866;1,7299144811429836
Kroken;Reinelva - Hundbergan;2024-4;13:30-16:30;Weekday;2,830613527818609;2,5984845943907313
Kroken;Reinelva - Hundbergan;2024-4;16:30-20:00;Weekday;2,5381410776248696;2,6470615620824645
Kroken;Reinelva - Hundbergan;2024-4;20:00-05:30;Weekday;1,4848569636881417;1,303232096418987
Kroken;Reinelva - Hundbergan;2025-1;05:30-08:30;Weekday;1,329037435251381;1,4567494735079811
Kroken;Reinelva - Hundbergan;2025-1;08:30-13:30;Weekday;2,1459408848795283;1,7641336094926718
Kroken;Reinelva - Hundbergan;2025-1;13:30-16:30;Weekday;2,969246505844955;2,8283331263093845
Kroken;Reinelva - Hundbergan;2025-1;16:30-20:00;Weekday;2,7399878784310596;2,5636906023910875
Kroken;Reinelva - Hundbergan;2025-1;20:00-05:30;Weekday;2,140379982869115;1,867547169783819
Kroken;Reinelva - Hundbergan;2025-1;08:30-13:30;Weekend;1,1308008662949074;1,0882424015073324
Kroken;Reinelva - Hundbergan;2025-1;13:30-16:30;Weekend;1,3744045749365792;1,2208246982078503
Kroken;Reinelva - Hundbergan;2025-1;16:30-20:00;Weekend;1,1978705494535686;1,0803458504987329
Kroken;Reinelva - Hundbergan;2025-2;05:30-08:30;Weekday;1,1307739461447863;1,2275958991988105
Kroken;Reinelva - Hundbergan;2025-2;08:30-13:30;Weekday;2,205596603027427;1,7474825794457534
Kroken;Reinelva - Hundbergan;2025-2;13:30-16:30;Weekday;2,7062375427381093;2,5960158648946345
Kroken;Reinelva - Hundbergan;2025-2;16:30-20:00;Weekday;2,724300591447483;2,5587928206053445
Kroken;Reinelva - Hundbergan;2025-2;20:00-05:30;Weekday;1,6970511341829935;1,6146850059031765
Kroken;Reinelva - Hundbergan;2025-2;08:30-13:30;Weekend;1,2378979996955228;1,1907883085106064
Kroken;Sommerlyst;2019-1;05:30-08:30;Weekday;8,55151466763981;8,245274948708479
Kroken;Sommerlyst;2019-1;08:30-13:30;Weekday;12,207667751028987;11,541653147505464
Kroken;Sommerlyst;2019-1;13:30-16:30;Weekday;7,2026967597717855;6,105307919757371
Kroken;Sommerlyst;2019-1;16:30-20:00;Weekday;8,112325225495994;7,397116070745629
Kroken;Sommerlyst;2019-1;20:00-05:30;Weekday;2,101334317594591;1,8247072522731007
Kroken;Sommerlyst;2019-1;08:30-13:30;Weekend;6,291796073280073;6,370187929194207
Kroken;Sommerlyst;2019-1;13:30-16:30;Weekend;3,4182616412511897;3,17430409798459
Kroken;Sommerlyst;2019-1;16:30-20:00;Weekend;1,5429383336768119;1,444625238480224
Kroken;Sommerlyst;2019-2;05:30-08:30;Weekday;10,123771046207587;13,684117795960866
Kroken;Sommerlyst;2019-2;08:30-13:30;Weekday;12,191274215245492;14,62597313866675
Kroken;Sommerlyst;2019-2;13:30-16:30;Weekday;7,765950357483877;8,929713763608953
Kroken;Sommerlyst;2019-2;16:30-20:00;Weekday;9,694914706417851;11,470434854170538
Kroken;Sommerlyst;2019-2;20:00-05:30;Weekday;2,3354396872536465;2,8826727635630878
Kroken;Sommerlyst;2019-2;08:30-13:30;Weekend;5,926711129384016;7,258808512874559
Kroken;Sommerlyst;2019-2;13:30-16:30;Weekend;3,3214299164456715;3,970632890608033
Kroken;Sommerlyst;2019-2;16:30-20:00;Weekend;1,7149269488221701;1,9278200238648784
Kroken;Sommerlyst;2019-3;05:30-08:30;Weekday;7,26880593687813;9,786090370737687
Kroken;Sommerlyst;2019-3;08:30-13:30;Weekday;14,3646328741383;18,03249059231925
Kroken;Sommerlyst;2019-3;13:30-16:30;Weekday;8,49680753075906;10,514036886786858
Kroken;Sommerlyst;2019-3;16:30-20:00;Weekday;9,319895673405385;12,033888491389217
Kroken;Sommerlyst;2019-3;20:00-05:30;Weekday;2,6173361785618225;3,376316980630745
Kroken;Sommerlyst;2019-3;08:30-13:30;Weekend;4,985412000345875;6,51266430508809
Kroken;Sommerlyst;2019-3;13:30-16:30;Weekend;2,7958969432364715;3,7860147647579967
Kroken;Sommerlyst;2019-3;16:30-20:00;Weekend;1,425455959645986;1,8784785061488523
Kroken;Sommerlyst;2019-4;05:30-08:30;Weekday;9,94691122398067;14,2530037115998
Kroken;Sommerlyst;2019-4;08:30-13:30;Weekday;15,930556025474091;20,370252147375858
Kroken;Sommerlyst;2019-4;13:30-16:30;Weekday;8,747076274578747;10,92086044997599
Kroken;Sommerlyst;2019-4;16:30-20:00;Weekday;10,704831841936572;13,789802193031521
Kroken;Sommerlyst;2019-4;20:00-05:30;Weekday;2,3236935324951364;2,926655270080122
Kroken;Sommerlyst;2019-4;08:30-13:30;Weekend;7,941064384424358;10,834274372681506
Kroken;Sommerlyst;2019-4;13:30-16:30;Weekend;6,106764977848117;7,813931411172969
Kroken;Sommerlyst;2019-4;16:30-20:00;Weekend;2,1004969207913176;2,6924855180349248
Kroken;Sommerlyst;2020-1;05:30-08:30;Weekday;12,188793209174142;18,281595899955565
Kroken;Sommerlyst;2020-1;08:30-13:30;Weekday;10,767947141457936;13,659135192475384
Kroken;Sommerlyst;2020-1;13:30-16:30;Weekday;6,911044753827741;8,270914381162477
Kroken;Sommerlyst;2020-1;16:30-20:00;Weekday;7,096010962244336;9,036216913994096
Kroken;Sommerlyst;2020-1;20:00-05:30;Weekday;2,249897042321124;2,5249723542132565
Kroken;Sommerlyst;2020-1;08:30-13:30;Weekend;5,684301956708017;7,286658858744308
Kroken;Sommerlyst;2020-1;13:30-16:30;Weekend;4,488719916126371;5,785170289578722
Kroken;Sommerlyst;2020-1;16:30-20:00;Weekend;1,6082279711817993;2,036215616537864
Kroken;Sommerlyst;2020-2;05:30-08:30;Weekday;9,044150428040801;13,380471433292573
Kroken;Sommerlyst;2020-2;08:30-13:30;Weekday;14,134646369945559;18,009820478827802
Kroken;Sommerlyst;2020-2;13:30-16:30;Weekday;9,214868286164716;11,567256383820464
Kroken;Sommerlyst;2020-2;16:30-20:00;Weekday;8,184931760845348;10,392736375674183
Kroken;Sommerlyst;2020-2;20:00-05:30;Weekday;1,8373944453630928;2,0633597638726666
Kroken;Sommerlyst;2020-2;08:30-13:30;Weekend;4,941180320746076;6,2604853439526105
Kroken;Sommerlyst;2020-2;13:30-16:30;Weekend;2,620890560245375;3,4031982568477877
Kroken;Sommerlyst;2020-2;16:30-20:00;Weekend;1,3082455619515063;1,7987552955098294
Kroken;Sommerlyst;2020-3;05:30-08:30;Weekday;6,887704683987913;9,222219801372631
Kroken;Sommerlyst;2020-3;08:30-13:30;Weekday;12,088911539555724;15,241523522923574
Kroken;Sommerlyst;2020-3;13:30-16:30;Weekday;7,482413470797789;9,014107780897593
Kroken;Sommerlyst;2020-3;16:30-20:00;Weekday;9,070162686622009;11,311255015660983
Kroken;Sommerlyst;2020-3;20:00-05:30;Weekday;1,8403147520567307;2,2981979224017266
Kroken;Sommerlyst;2020-3;08:30-13:30;Weekend;4,930436782517458;6,398792264428286
Kroken;Sommerlyst;2020-3;13:30-16:30;Weekend;2,9266302035273744;3,7107253729856935
Kroken;Sommerlyst;2020-3;16:30-20:00;Weekend;1,3191560585978954;1,9166239923490698
Kroken;Sommerlyst;2020-4;05:30-08:30;Weekday;5,64713895435962;6,697946142956993
Kroken;Sommerlyst;2020-4;08:30-13:30;Weekday;9,804536069834976;11,956183954594055
Kroken;Sommerlyst;2020-4;13:30-16:30;Weekday;5,51685077695086;6,2300168765969275
Kroken;Sommerlyst;2020-4;16:30-20:00;Weekday;6,922988529494696;8,402047933623733
Kroken;Sommerlyst;2020-4;20:00-05:30;Weekday;1,512061964845358;1,5926868448234845
Kroken;Sommerlyst;2020-4;08:30-13:30;Weekend;3,431241366052774;4,137992482700882
Kroken;Sommerlyst;2020-4;13:30-16:30;Weekend;2,3311364017941916;2,8944276843267756
Kroken;Sommerlyst;2021-1;05:30-08:30;Weekday;6,669625658018102;8,65494616663655
Kroken;Sommerlyst;2021-1;08:30-13:30;Weekday;10,145825562104227;12,184767333159012
Kroken;Sommerlyst;2021-1;13:30-16:30;Weekday;6,391177546263874;7,7309631786308
Kroken;Sommerlyst;2021-1;16:30-20:00;Weekday;7,012855049731914;8,789368916134682
Kroken;Sommerlyst;2021-1;20:00-05:30;Weekday;1,845689723691038;2,008445755150222
Kroken;Sommerlyst;2021-1;08:30-13:30;Weekend;4,660381312302536;5,9497550505648755
Kroken;Sommerlyst;2021-1;13:30-16:30;Weekend;3,326976199940114;4,341684423704896
Kroken;Sommerlyst;2021-1;16:30-20:00;Weekend;1,1586361885175651;1,482068364580874
Kroken;Sommerlyst;2021-2;05:30-08:30;Weekday;6,280065191444662;7,830942104285836
Kroken;Sommerlyst;2021-2;08:30-13:30;Weekday;11,005594252392488;13,375716158564476
Kroken;Sommerlyst;2021-2;13:30-16:30;Weekday;7,895520047178021;9,952649487392568
Kroken;Sommerlyst;2021-2;16:30-20:00;Weekday;8,094784225359794;10,151404055305955
Kroken;Sommerlyst;2021-2;20:00-05:30;Weekday;2,161841031503105;2,531509560450138
Kroken;Sommerlyst;2021-2;08:30-13:30;Weekend;4,9244108817387025;6,306013912560312
Kroken;Sommerlyst;2021-2;13:30-16:30;Weekend;2,7553495915891917;3,547743550769924
Kroken;Sommerlyst;2021-2;16:30-20:00;Weekend;1,2803731056723748;1,7238239085774008
Kroken;Sommerlyst;2021-3;05:30-08:30;Weekday;6,647325292470659;8,927426290590507
Kroken;Sommerlyst;2021-3;08:30-13:30;Weekday;12,924843369671231;16,282926308128015
Kroken;Sommerlyst;2021-3;13:30-16:30;Weekday;8,414400695803765;10,377941996579292
Kroken;Sommerlyst;2021-3;16:30-20:00;Weekday;9,431485660372289;12,08626101427867
Kroken;Sommerlyst;2021-3;20:00-05:30;Weekday;2,5788781576250517;2,9164216402293013
Kroken;Sommerlyst;2021-3;08:30-13:30;Weekend;4,562375412492504;5,886467380675741
Kroken;Sommerlyst;2021-3;13:30-16:30;Weekend;3,246418570749782;4,2423803408955445
Kroken;Sommerlyst;2021-3;16:30-20:00;Weekend;1,6515219364491045;2,041237318248
Kroken;Sommerlyst;2021-4;05:30-08:30;Weekday;6,58120026139379;9,031025128775685
Kroken;Sommerlyst;2021-4;08:30-13:30;Weekday;9,646379567929637;11,615329387903696
Kroken;Sommerlyst;2021-4;13:30-16:30;Weekday;6,374170704746673;7,566137150421024
Kroken;Sommerlyst;2021-4;16:30-20:00;Weekday;6,216387658808503;7,901269020982051
Kroken;Sommerlyst;2021-4;20:00-05:30;Weekday;2,037038362063035;2,3319205817390793
Kroken;Sommerlyst;2021-4;08:30-13:30;Weekend;3,5974956552800963;4,761819602431407
Kroken;Sommerlyst;2021-4;13:30-16:30;Weekend;2,9926246574099937;3,7019529815957903
Kroken;Sommerlyst;2021-4;16:30-20:00;Weekend;1,351786056074005;1,7735302903040426
Kroken;Sommerlyst;2022-1;05:30-08:30;Weekday;8,086948299288895;11,206252891661826
Kroken;Sommerlyst;2022-1;08:30-13:30;Weekday;12,282394729487667;14,831846089361397
Kroken;Sommerlyst;2022-1;13:30-16:30;Weekday;7,304136396782012;9,155472603225007
Kroken;Sommerlyst;2022-1;16:30-20:00;Weekday;8,462272860604378;10,51038699239004
Kroken;Sommerlyst;2022-1;20:00-05:30;Weekday;2,158953489985054;2,542325885149423
Kroken;Sommerlyst;2022-1;08:30-13:30;Weekend;4,8655661065172096;6,2275948094247635
Kroken;Sommerlyst;2022-1;13:30-16:30;Weekend;3,713614049676674;4,5607879673160845
Kroken;Sommerlyst;2022-1;16:30-20:00;Weekend;1,6442438484402715;2,1918027170971226
Kroken;Sommerlyst;2022-2;05:30-08:30;Weekday;8,584575208683667;11,44751000056412
Kroken;Sommerlyst;2022-2;08:30-13:30;Weekday;12,69432321179334;15,52602953808249
Kroken;Sommerlyst;2022-2;13:30-16:30;Weekday;8,271281979608842;9,981965083026184
Kroken;Sommerlyst;2022-2;16:30-20:00;Weekday;9,640841979444716;11,912752948005947
Kroken;Sommerlyst;2022-2;20:00-05:30;Weekday;2,9834692357785677;3,6446772828704104
Kroken;Sommerlyst;2022-2;08:30-13:30;Weekend;5,910906666491453;7,399970930584237
Kroken;Sommerlyst;2022-2;13:30-16:30;Weekend;3,209333157139705;4,021958690563345
Kroken;Sommerlyst;2022-2;16:30-20:00;Weekend;1,6771169948560165;2,122769220005416
Kroken;Sommerlyst;2022-3;05:30-08:30;Weekday;8,009180595680109;10,722917159396689
Kroken;Sommerlyst;2022-3;08:30-13:30;Weekday;10,909814328483536;13,340877532193552
Kroken;Sommerlyst;2022-3;13:30-16:30;Weekday;6,458261525520547;7,857747172271392
Kroken;Sommerlyst;2022-3;16:30-20:00;Weekday;7,225654604235743;8,988691044907135
Kroken;Sommerlyst;2022-3;20:00-05:30;Weekday;2,038661016981149;2,6460430920027536
Kroken;Sommerlyst;2022-3;08:30-13:30;Weekend;3,5566468387484917;4,559316488005575
Kroken;Sommerlyst;2022-3;13:30-16:30;Weekend;2,1369663055474493;2,9807182931956926
Kroken;Sommerlyst;2022-3;16:30-20:00;Weekend;1,1642259607313783;1,5064517580549424
Kroken;Sommerlyst;2022-4;05:30-08:30;Weekday;7,1125303461476985;9,1136251915283
Kroken;Sommerlyst;2022-4;08:30-13:30;Weekday;9,490454848031327;11,341500723404408
Kroken;Sommerlyst;2022-4;13:30-16:30;Weekday;6,2393694902034085;6,986550884573977
Kroken;Sommerlyst;2022-4;16:30-20:00;Weekday;5,417742384153035;6,742011899913474
Kroken;Sommerlyst;2022-4;20:00-05:30;Weekday;1,433491913798918;1,7390184658521803
Kroken;Sommerlyst;2022-4;08:30-13:30;Weekend;3,639868838692622;4,778139089846394
Kroken;Sommerlyst;2022-4;13:30-16:30;Weekend;2,3555202398662685;3,071233605607536
Kroken;Sommerlyst;2022-4;16:30-20:00;Weekend;1,1171606514085994;1,5100132047394192
Kroken;Sommerlyst;2023-1;05:30-08:30;Weekday;7,268312345612536;8,836531938355542
Kroken;Sommerlyst;2023-1;08:30-13:30;Weekday;11,113504593466757;12,802855933469385
Kroken;Sommerlyst;2023-1;13:30-16:30;Weekday;6,087373049803679;7,223879893217111
Kroken;Sommerlyst;2023-1;16:30-20:00;Weekday;7,286314811510313;8,710559912733785
Kroken;Sommerlyst;2023-1;20:00-05:30;Weekday;1,774841106651551;2,2181979618768137
Kroken;Sommerlyst;2023-1;08:30-13:30;Weekend;4,792874177649061;5,921511876423279
Kroken;Sommerlyst;2023-1;13:30-16:30;Weekend;3,1276208847329507;3,7758031015353986
Kroken;Sommerlyst;2023-1;16:30-20:00;Weekend;1,105707936361715;1,3884101149245522
Kroken;Sommerlyst;2023-2;05:30-08:30;Weekday;6,296010236682461;7,416636964573115
Kroken;Sommerlyst;2023-2;08:30-13:30;Weekday;12,1075513704916;14,526656852478965
Kroken;Sommerlyst;2023-2;13:30-16:30;Weekday;6,406084683522758;7,679144719817888
Kroken;Sommerlyst;2023-2;16:30-20:00;Weekday;7,434651248123096;8,987931845106752
Kroken;Sommerlyst;2023-2;20:00-05:30;Weekday;2,1949604997913195;2,716273599280304
Kroken;Sommerlyst;2023-2;08:30-13:30;Weekend;4,474518064711415;5,433956664755183
Kroken;Sommerlyst;2023-2;13:30-16:30;Weekend;2,9763839186719756;3,670347803161673
Kroken;Sommerlyst;2023-2;16:30-20:00;Weekend;1,4030714486390823;1,6617195383955168
Kroken;Sommerlyst;2023-3;05:30-08:30;Weekday;6,426659403854259;8,63322536024399
Kroken;Sommerlyst;2023-3;08:30-13:30;Weekday;11,993418805242554;14,180818069961184
Kroken;Sommerlyst;2023-3;13:30-16:30;Weekday;7,733600682792618;9,071526336304128
Kroken;Sommerlyst;2023-3;16:30-20:00;Weekday;8,050622735864147;9,858348502584832
Kroken;Sommerlyst;2023-3;20:00-05:30;Weekday;2,2089791688879172;2,967513161898794
Kroken;Sommerlyst;2023-3;08:30-13:30;Weekend;4,0767127659376055;5,023691298259943
Kroken;Sommerlyst;2023-3;13:30-16:30;Weekend;4,0729644871517845;5,044662959278362
Kroken;Sommerlyst;2023-3;16:30-20:00;Weekend;1,527936816396641;1,937471459931702
Kroken;Sommerlyst;2023-4;05:30-08:30;Weekday;5,741710282281372;7,771179824817818
Kroken;Sommerlyst;2023-4;08:30-13:30;Weekday;12,653986782899963;14,394157079210101
Kroken;Sommerlyst;2023-4;13:30-16:30;Weekday;7,365891949550811;8,385307626977207
Kroken;Sommerlyst;2023-4;16:30-20:00;Weekday;8,18749218019018;9,28247777286738
Kroken;Sommerlyst;2023-4;20:00-05:30;Weekday;1,7667782137564336;2,0780563517249946
Kroken;Sommerlyst;2023-4;08:30-13:30;Weekend;5,535238015460614;6,579235722260714
Kroken;Sommerlyst;2023-4;13:30-16:30;Weekend;3,546242381533554;4,333429226294899
Kroken;Sommerlyst;2023-4;16:30-20:00;Weekend;1,5233483547372753;1,7675445399039607
Kroken;Sommerlyst;2024-1;05:30-08:30;Weekday;6,4398224922505465;8,148303304545088
Kroken;Sommerlyst;2024-1;08:30-13:30;Weekday;11,370177487144405;12,77267379649976
Kroken;Sommerlyst;2024-1;13:30-16:30;Weekday;6,5477918066326835;7,420244683819628
Kroken;Sommerlyst;2024-1;16:30-20:00;Weekday;7,058806576638261;8,242892662648531
Kroken;Sommerlyst;2024-1;20:00-05:30;Weekday;1,7000613843619208;1,982874951770579
Kroken;Sommerlyst;2024-1;08:30-13:30;Weekend;4,589875048967985;5,505361142505819
Kroken;Sommerlyst;2024-1;13:30-16:30;Weekend;3,25617696201752;4,1230957463487465
Kroken;Sommerlyst;2024-1;16:30-20:00;Weekend;1,733237061823519;1,9853704913629637
Kroken;Sommerlyst;2024-2;05:30-08:30;Weekday;7,189675267174732;8,769925978258991
Kroken;Sommerlyst;2024-2;08:30-13:30;Weekday;12,307469691750207;13,566194165411982
Kroken;Sommerlyst;2024-2;13:30-16:30;Weekday;7,286975038481849;7,97271097972764
Kroken;Sommerlyst;2024-2;16:30-20:00;Weekday;8,192616231282742;9,414694098037556
Kroken;Sommerlyst;2024-2;20:00-05:30;Weekday;2,06732507097857;2,358224601212905
Kroken;Sommerlyst;2024-2;08:30-13:30;Weekend;5,775559151561492;6,517689343338037
Kroken;Sommerlyst;2024-2;13:30-16:30;Weekend;3,485119098163419;4,238916495256137
Kroken;Sommerlyst;2024-2;16:30-20:00;Weekend;1,7327881449604192;2,1057505099939227
Kroken;Sommerlyst;2024-3;05:30-08:30;Weekday;5,862751125539514;6,724009707742449
Kroken;Sommerlyst;2024-3;08:30-13:30;Weekday;13,136180367997017;15,014493761042214
Kroken;Sommerlyst;2024-3;13:30-16:30;Weekday;7,457055516877114;8,315057557375384
Kroken;Sommerlyst;2024-3;16:30-20:00;Weekday;8,213311665565966;9,742705772252462
Kroken;Sommerlyst;2024-3;20:00-05:30;Weekday;2,1266462317748256;2,5323010474726444
Kroken;Sommerlyst;2024-3;08:30-13:30;Weekend;5,198285361257389;5,975929590677375
Kroken;Sommerlyst;2024-3;13:30-16:30;Weekend;3,0790164376109237;3,582503064626772
Kroken;Sommerlyst;2024-3;16:30-20:00;Weekend;1,5311446588826318;1,7764056657082334
Kroken;Sommerlyst;2024-4;05:30-08:30;Weekday;6,7439945690736;7,3817431852968145
Kroken;Sommerlyst;2024-4;08:30-13:30;Weekday;13,184316980898162;14,793348611672954
Kroken;Sommerlyst;2024-4;13:30-16:30;Weekday;7,0446524895442515;7,7867149534983815
Kroken;Sommerlyst;2024-4;16:30-20:00;Weekday;8,074286423770157;9,402303423662552
Kroken;Sommerlyst;2024-4;20:00-05:30;Weekday;2,3652894222898535;2,808972889380934
Kroken;Sommerlyst;2024-4;08:30-13:30;Weekend;6,037304421696059;7,15707056112103
Kroken;Sommerlyst;2024-4;13:30-16:30;Weekend;4,405454289899723;5,33939380177949
Kroken;Sommerlyst;2024-4;16:30-20:00;Weekend;2,1979094655227436;2,4307723886440216
Kroken;Sommerlyst;2025-1;05:30-08:30;Weekday;7,168619668275355;8,377570212597018
Kroken;Sommerlyst;2025-1;08:30-13:30;Weekday;12,083256151671943;13,482712781103563
Kroken;Sommerlyst;2025-1;13:30-16:30;Weekday;6,701884006303424;7,5275274124488645
Kroken;Sommerlyst;2025-1;16:30-20:00;Weekday;7,246985863571663;8,580745643848818
Kroken;Sommerlyst;2025-1;20:00-05:30;Weekday;2,6266494601376245;2,754601005873116
Kroken;Sommerlyst;2025-1;08:30-13:30;Weekend;5,828449632450107;6,617704511616913
Kroken;Sommerlyst;2025-1;13:30-16:30;Weekend;3,7575299743065482;4,363164695847385
Kroken;Sommerlyst;2025-1;16:30-20:00;Weekend;2,2216800456167682;2,689935647488001
Kroken;Sommerlyst;2025-1;20:00-05:30;Weekend;1,13716276610205;1,3173900402259544
Kroken;Sommerlyst;2025-2;05:30-08:30;Weekday;6,240685551927909;6,762035688689863
Kroken;Sommerlyst;2025-2;08:30-13:30;Weekday;10,386148938741307;11,42982669200028
Kroken;Sommerlyst;2025-2;13:30-16:30;Weekday;7,623897976099215;8,278963955418394
Kroken;Sommerlyst;2025-2;16:30-20:00;Weekday;7,6434817593497595;8,416751739487655
Kroken;Sommerlyst;2025-2;20:00-05:30;Weekday;2,50589208511499;2,718593573913659
Kroken;Sommerlyst;2025-2;08:30-13:30;Weekend;4,933278771471603;5,676990169073162
Kroken;Sommerlyst;2025-2;13:30-16:30;Weekend;3,290938078624315;3,72736647797255
Kroken;Sommerlyst;2025-2;16:30-20:00;Weekend;1,9429061299474952;2,2127942301599104
Kroken;Søndre Tromsøya;2019-1;05:30-08:30;Weekday;5,143178393076974;4,386329895209666
Kroken;Søndre Tromsøya;2019-1;08:30-13:30;Weekday;3,2314750672805026;2,1880510675495097
Kroken;Søndre Tromsøya;2019-1;13:30-16:30;Weekday;2,686173639884956;2,0659696598225707
Kroken;Søndre Tromsøya;2019-1;16:30-20:00;Weekday;1,7946006018889733;1,4573188193123428
Kroken;Søndre Tromsøya;2019-1;20:00-05:30;Weekday;1,2477835344742432;0,9474187153651012
Kroken;Søndre Tromsøya;2019-1;13:30-16:30;Weekend;1,105741976659556;0,9472683042758643
Kroken;Søndre Tromsøya;2019-2;05:30-08:30;Weekday;2,743443844033594;3,4956322587788
Kroken;Søndre Tromsøya;2019-2;08:30-13:30;Weekday;2,8041420130147126;2,558359217136823
Kroken;Søndre Tromsøya;2019-2;13:30-16:30;Weekday;1,9879875334834272;1,5382226808327641
Kroken;Søndre Tromsøya;2019-2;16:30-20:00;Weekday;2,309496037074087;2,4059821127424685
Kroken;Søndre Tromsøya;2019-2;20:00-05:30;Weekday;1,8658284188389165;1,8472652721643292
Kroken;Søndre Tromsøya;2019-3;05:30-08:30;Weekday;2,776914918394646;3,370640505780715
Kroken;Søndre Tromsøya;2019-3;08:30-13:30;Weekday;2,6635576030365335;2,748955396939953
Kroken;Søndre Tromsøya;2019-3;13:30-16:30;Weekday;1,8214184877806676;1,6776435932258722
Kroken;Søndre Tromsøya;2019-3;16:30-20:00;Weekday;1,9275464277092915;2,5094652208056507
Kroken;Søndre Tromsøya;2019-3;20:00-05:30;Weekday;1,199323334343549;1,3139435488948972
Kroken;Søndre Tromsøya;2019-4;05:30-08:30;Weekday;2,8707957271019513;3,1806014246436405
Kroken;Søndre Tromsøya;2019-4;08:30-13:30;Weekday;1,9753513767779072;1,9178319087113094
Kroken;Søndre Tromsøya;2019-4;13:30-16:30;Weekday;2,336867277851031;2,2481262929681
Kroken;Søndre Tromsøya;2019-4;16:30-20:00;Weekday;1,4155766882543683;1,5929952938765433
Kroken;Søndre Tromsøya;2019-4;20:00-05:30;Weekday;1,3001580411073854;1,3231272299960424
Kroken;Søndre Tromsøya;2020-1;05:30-08:30;Weekday;3,428779433959331;3,4086704797125997
Kroken;Søndre Tromsøya;2020-1;08:30-13:30;Weekday;1,492661433351914;1,4530267234538412
